YYYY-MM-DD,evap_comb,evap_comb_source,radiation,radiation_source
2/03/2021,12.4,25,26.6,42
3/03/2021,12.6,25,23.2,42
4/03/2021,15.2,25,26.7,42
5/03/2021,10.3,25,26.3,42
6/03/2021,9.6,25,26.5,42
7/03/2021,9.9,25,26.4,42
8/03/2021,8,25,21.1,42
9/03/2021,7.9,25,25.4,42
10/03/2021,9,25,25.9,42
11/03/2021,5.9,25,24.9,42
12/03/2021,7.6,25,23.3,42
13/03/2021,6.7,25,14.2,42
14/03/2021,5.7,25,22.8,42
15/03/2021,7.2,25,22.3,42
16/03/2021,5,25,24.5,42
17/03/2021,7.3,25,25.4,42
18/03/2021,6.7,25,23.9,42
19/03/2021,7.7,25,21,42
20/03/2021,4.3,25,21.9,42
21/03/2021,5.8,25,20.3,42
22/03/2021,4.2,25,18.8,42
23/03/2021,4.4,25,19.4,42
24/03/2021,5,25,18.9,42
25/03/2021,6,25,22.7,42
26/03/2021,7.4,25,24,42
27/03/2021,7.4,25,24,42
28/03/2021,8.5,25,23.8,42
29/03/2021,9.8,25,23.6,42
30/03/2021,9.7,25,23.5,42
31/03/2021,9.2,25,23.4,42
1/04/2021,6.4,25,23.2,42
2/04/2021,7.8,25,23.4,42
3/04/2021,7.9,25,23.3,42
4/04/2021,6.3,25,23.2,42
5/04/2021,7.8,25,22.7,42
6/04/2021,6.9,25,21.4,42
7/04/2021,6.6,25,22.8,42
8/04/2021,7,25,22.7,42
9/04/2021,6.9,25,22.6,42
10/04/2021,8.3,25,22.4,42
11/04/2021,8.3,25,22.3,42
12/04/2021,7,25,22.2,42
13/04/2021,6.5,25,21.8,42
14/04/2021,5.8,25,22,42
15/04/2021,5.9,25,21.8,42
16/04/2021,7.6,25,21.7,42
17/04/2021,6.9,25,21.6,42
18/04/2021,6.5,25,21.4,42
19/04/2021,6.1,25,21.3,42
20/04/2021,5.9,25,21.2,42
21/04/2021,5.2,25,20.3,42
22/04/2021,8.7,25,19.6,42
23/04/2021,6.2,25,20.8,42
24/04/2021,8.1,25,20.7,42
25/04/2021,7.1,25,20.6,42
26/04/2021,5.2,25,20.5,42
27/04/2021,6.7,25,18.9,42
28/04/2021,5.6,25,19.8,42
29/04/2021,5.4,25,20.2,42
30/04/2021,5.8,25,20.1,42
1/05/2021,5.6,25,20,42
2/05/2021,6.4,25,20.2,42
3/05/2021,6.2,25,20.1,42
4/05/2021,6.3,25,20,42
5/05/2021,5.5,25,19.8,42
6/05/2021,5.3,25,19.7,42
7/05/2021,5.4,25,19.6,42
8/05/2021,4.6,25,19.5,42
9/05/2021,5.6,25,19.5,42
10/05/2021,6.7,25,19.4,42
11/05/2021,5.7,25,19.3,42
12/05/2021,5.3,25,19.2,42
13/05/2021,7.6,25,19.1,42
14/05/2021,5.6,25,19,42
15/05/2021,7.8,25,18.9,42
16/05/2021,7.6,25,18.8,42
17/05/2021,6.1,25,18.7,42
18/05/2021,6.8,25,18.6,42
19/05/2021,6.1,25,18.6,42
20/05/2021,5.5,25,18.1,42
21/05/2021,5.7,25,18.3,42
22/05/2021,5.5,25,18.3,42
23/05/2021,5,25,18.3,42
24/05/2021,5.8,25,17.7,42
25/05/2021,4.9,25,17.9,42
26/05/2021,5.8,25,18,42
27/05/2021,7.3,25,18,42
28/05/2021,4.9,25,18,42
29/05/2021,4.9,25,17.9,42
30/05/2021,4.5,25,17.9,42
31/05/2021,5.3,25,17.8,42
1/06/2021,5.2,25,16.9,42
2/06/2021,4,25,15.2,42
3/06/2021,4.3,25,17.7,42
4/06/2021,5.5,25,13.8,42
5/06/2021,5.6,25,17.5,42
6/06/2021,5.9,25,17.6,42
7/06/2021,4.8,25,17.6,42
8/06/2021,4.2,25,17.5,42
9/06/2021,5.5,25,17.4,42
10/06/2021,5.4,25,17.5,42
11/06/2021,3.1,25,17.4,42
12/06/2021,4.8,25,17.4,42
13/06/2021,4.6,25,17.4,42
14/06/2021,4.4,25,16.7,42
15/06/2021,4.8,25,17.3,42
16/06/2021,4,25,16.8,42
17/06/2021,5.3,25,17.3,42
18/06/2021,5.8,25,17.2,42
19/06/2021,5.3,25,14.1,42
20/06/2021,5.4,25,17.3,42
21/06/2021,5.1,25,17.1,42
22/06/2021,3.8,25,17.3,42
23/06/2021,4.1,25,13.7,42
24/06/2021,3.1,25,11.5,42
25/06/2021,3.3,25,17.3,42
26/06/2021,5.6,25,17.4,42
27/06/2021,5.9,25,17.4,42
28/06/2021,4.2,25,17.4,42
29/06/2021,5.5,25,17.5,42
30/06/2021,6.4,25,17.4,42
1/07/2021,6.3,25,17.4,42
2/07/2021,6,25,17.6,42
3/07/2021,6.4,25,17.6,42
4/07/2021,6.6,25,17.6,42
5/07/2021,4.8,25,17.6,42
6/07/2021,4.3,25,17.7,42
7/07/2021,5,25,17.6,42
8/07/2021,4.5,25,17.8,42
9/07/2021,4.8,25,17.8,42
10/07/2021,5.8,25,17.9,42
11/07/2021,5.6,25,17.9,42
12/07/2021,4.2,25,17.9,42
13/07/2021,6.2,25,18,42
14/07/2021,5,25,18.1,42
15/07/2021,4.1,25,18.1,42
16/07/2021,5.5,25,17.5,42
17/07/2021,6,25,18.2,42
18/07/2021,4,25,18.3,42
19/07/2021,4.1,25,18.4,42
20/07/2021,7.3,25,18.4,42
21/07/2021,5.1,25,18.5,42
22/07/2021,6.7,25,18.6,42
23/07/2021,5.2,25,18.6,42
24/07/2021,4.3,25,18.7,42
25/07/2021,5.3,25,18.7,42
26/07/2021,5.2,25,18.8,42
27/07/2021,6.6,25,18.9,42
28/07/2021,6,25,19,42
29/07/2021,5.8,25,19.1,42
30/07/2021,5.9,25,19.2,42
31/07/2021,6.5,25,19.3,42
1/08/2021,4.5,25,19.3,42
2/08/2021,8.1,25,17.8,42
3/08/2021,5.9,25,18.1,42
4/08/2021,6.4,25,19.6,42
5/08/2021,7.7,25,19.5,42
6/08/2021,5.9,25,19.7,42
7/08/2021,6.8,25,19.8,42
8/08/2021,5.4,25,19.9,42
9/08/2021,6.9,25,20,42
10/08/2021,6.9,25,20.1,42
11/08/2021,5.3,25,20.1,42
12/08/2021,8.1,25,20.3,42
13/08/2021,5.9,25,20.4,42
14/08/2021,5.6,25,20.4,42
15/08/2021,5.2,25,20.6,42
16/08/2021,9.8,25,20.7,42
17/08/2021,6.4,25,20.5,42
18/08/2021,7.1,25,20.8,42
19/08/2021,7.3,25,21,42
20/08/2021,6.8,25,21.1,42
21/08/2021,7.2,25,21.2,42
22/08/2021,6.4,25,21.3,42
23/08/2021,9.7,25,21.4,42
24/08/2021,6.7,25,21.5,42
25/08/2021,6.8,25,21.6,42
26/08/2021,5.5,25,21.7,42
27/08/2021,8.2,25,21.8,42
28/08/2021,6.5,25,21.9,42
29/08/2021,6.7,25,22,42
30/08/2021,6.8,25,22.1,42
31/08/2021,6.7,25,22.2,42
1/09/2021,9.1,25,21.6,42
2/09/2021,8.7,25,19.6,42
3/09/2021,7.2,25,20.7,42
4/09/2021,6.2,25,8.7,42
5/09/2021,9.3,25,11.2,42
6/09/2021,11,25,21.9,42
7/09/2021,10.5,25,23.2,42
8/09/2021,10.5,25,23.3,42
9/09/2021,8.4,25,23.4,42
10/09/2021,8.7,25,23.3,42
11/09/2021,7.4,25,23.3,42
12/09/2021,8.7,25,21.9,42
13/09/2021,7.8,25,11.2,42
14/09/2021,10.1,25,23,42
15/09/2021,7.1,25,24,42
16/09/2021,9.3,25,24.1,42
17/09/2021,7.6,25,24.3,42
18/09/2021,6.9,25,24.3,42
19/09/2021,7,25,24.5,42
20/09/2021,12.7,25,24.5,42
21/09/2021,13.2,25,24.3,42
22/09/2021,11.7,25,24.6,42
23/09/2021,8.3,25,24.9,42
24/09/2021,7,25,25.1,42
25/09/2021,9.9,25,25.3,42
26/09/2021,12.6,25,25.3,42
27/09/2021,7.6,25,25.4,42
28/09/2021,9.1,25,21.2,42
29/09/2021,8.1,25,25.6,42
30/09/2021,9.3,25,25.7,42
1/10/2021,10,25,26.1,42
2/10/2021,10.4,25,26.2,42
3/10/2021,11.1,25,26.4,42
4/10/2021,9,25,26.5,42
5/10/2021,11.5,25,25.7,42
6/10/2021,8.9,25,19.2,42
7/10/2021,7.9,25,23.5,42
8/10/2021,9.4,25,26.5,42
9/10/2021,9.1,25,13.3,42
10/10/2021,6.6,25,10.2,42
11/10/2021,7.7,25,20,42
12/10/2021,8.5,25,26.9,42
13/10/2021,7.7,25,24.7,42
14/10/2021,7.5,25,27.5,42
15/10/2021,7.7,25,27.6,42
16/10/2021,10.2,25,27.7,42
17/10/2021,8.6,25,26,42
18/10/2021,8.7,25,25.1,42
19/10/2021,12.9,25,27,42
20/10/2021,11.5,25,27.2,42
21/10/2021,9,25,27.9,42
22/10/2021,9.5,25,24.5,42
23/10/2021,12.3,25,28.3,42
24/10/2021,9,25,26.3,42
25/10/2021,9.9,25,16.5,42
26/10/2021,11.3,25,28.5,42
27/10/2021,10.8,25,25.9,42
28/10/2021,9.7,25,24.9,42
29/10/2021,10.2,25,23,42
30/10/2021,10,25,25.9,42
31/10/2021,8.8,25,2.9,42
1/11/2021,9.3,25,28.9,42
2/11/2021,6.1,25,24.9,42
3/11/2021,6.2,25,18.9,42
4/11/2021,7.7,25,28.8,42
5/11/2021,9,25,28.4,42
6/11/2021,9.1,25,20.6,42
7/11/2021,4.3,25,15.7,42
8/11/2021,6.6,25,24.3,42
9/11/2021,8.6,25,22.8,42
10/11/2021,7.9,25,25.3,42
11/11/2021,7,25,29.3,42
12/11/2021,8,25,29.5,42
13/11/2021,9.4,25,29.6,42
14/11/2021,9.8,25,29.6,42
15/11/2021,10.9,25,29.5,42
16/11/2021,13.2,25,29.7,42
17/11/2021,12.3,25,29.7,42
18/11/2021,8.9,25,29.8,42
19/11/2021,9.2,25,29.4,42
20/11/2021,11.2,25,24.9,42
21/11/2021,8.6,25,26.7,42
22/11/2021,9.1,25,27.4,42
23/11/2021,6.7,25,13.1,42
24/11/2021,6.9,25,22.2,42
25/11/2021,6.6,25,28.3,42
26/11/2021,8.9,25,28.5,42
27/11/2021,9.2,25,30,42
28/11/2021,10.2,25,30.1,42
29/11/2021,9.8,25,30.1,42
30/11/2021,10.3,25,30.1,42
1/12/2021,10.4,25,30,42
2/12/2021,12.4,25,29.5,42
3/12/2021,12.8,25,26.9,42
4/12/2021,12.9,25,29.3,42
5/12/2021,9.1,25,22.4,42
6/12/2021,9,25,27.7,42
7/12/2021,9.4,25,25.5,42
8/12/2021,9.4,25,28.5,42
9/12/2021,8.7,25,30.1,42
10/12/2021,13.7,25,30.2,42
11/12/2021,10.8,25,30.2,42
12/12/2021,10.6,25,30,42
13/12/2021,10.5,25,30.2,42
14/12/2021,11.2,25,30.2,42
15/12/2021,8.4,25,29.8,42
16/12/2021,11.4,25,30.1,42
17/12/2021,9.3,25,29,42
18/12/2021,10,25,24.5,42
19/12/2021,10.8,25,21.6,42
20/12/2021,8.3,25,30.3,42
21/12/2021,10.6,25,30.1,42
22/12/2021,9.6,25,26.5,42
23/12/2021,9.2,25,28.3,42
24/12/2021,7.8,25,28,42
25/12/2021,9.8,25,21.5,42
26/12/2021,9.2,25,26.5,42
27/12/2021,7.5,25,28.3,42
28/12/2021,8,25,29,42
29/12/2021,8.6,25,30,42
30/12/2021,8.1,25,26.8,42
31/12/2021,7.4,25,25.8,42
1/01/2022,9.1,25,26.1,42
2/01/2022,10.1,25,27.1,42
3/01/2022,10,25,26.2,42
4/01/2022,9.8,25,26.4,42
5/01/2022,8.9,25,29.9,42
6/01/2022,9.9,25,29.8,42
7/01/2022,10.8,25,29.9,42
8/01/2022,11.3,25,29.8,42
9/01/2022,10.5,25,29.8,42
10/01/2022,9.5,25,29.5,42
11/01/2022,12.8,25,27.9,42
12/01/2022,9,25,23.5,42
13/01/2022,8.4,25,18.8,42
14/01/2022,10.6,25,17.9,42
15/01/2022,11.2,25,18.9,42
16/01/2022,9.6,25,20,42
17/01/2022,8.3,25,25.3,42
18/01/2022,5.1,25,26.4,42
19/01/2022,5.1,25,25.5,42
20/01/2022,5.3,25,15.4,42
21/01/2022,6.7,25,24.1,42
22/01/2022,11.1,25,7.5,42
23/01/2022,6.2,25,23.9,42
24/01/2022,5.2,25,10.4,42
25/01/2022,6.6,25,13.7,42
26/01/2022,7.7,25,12.8,42
27/01/2022,4.9,25,25,42
28/01/2022,7.1,25,10.1,42
29/01/2022,8.2,25,16.1,42
30/01/2022,5.6,25,18.9,42
31/01/2022,5.9,25,20.2,42
1/02/2022,5.4,25,17.6,42
2/02/2022,3.9,25,21.4,42
3/02/2022,5,25,12.2,42
4/02/2022,7.2,25,23.3,42
5/02/2022,7.5,25,29.3,42
6/02/2022,7.4,25,29.2,42
7/02/2022,7.7,25,29.2,42
8/02/2022,5.3,25,29,42
9/02/2022,7.9,25,26.9,42
10/02/2022,9.4,25,26.1,42
11/02/2022,7.1,25,28.9,42
12/02/2022,9.6,25,28.9,42
13/02/2022,8.3,25,28.2,42
14/02/2022,7.3,25,26.4,42
15/02/2022,8.3,25,26.6,42
16/02/2022,8.6,25,27.8,42
17/02/2022,10,25,21.3,42
18/02/2022,7.7,25,26.8,42
19/02/2022,9.9,25,28.4,42
20/02/2022,11.7,25,28.3,42
21/02/2022,12.7,25,28.2,42
22/02/2022,9.5,25,27.6,42
23/02/2022,6.4,25,28,42
24/02/2022,9.6,25,28,42
25/02/2022,9.1,25,27.7,42
26/02/2022,8.6,25,27,42
27/02/2022,9.9,25,25.9,42
28/02/2022,9.4,25,27,42
1/03/2022,11.1,25,27.2,42
2/03/2022,9.9,25,27.2,42
3/03/2022,8.3,25,27.1,42
4/03/2022,10.7,25,27,42
5/03/2022,11.3,25,26.8,42
6/03/2022,9.5,25,26.6,42
7/03/2022,9.7,25,26.4,42
8/03/2022,8.9,25,26.4,42
9/03/2022,7.2,25,26,42
10/03/2022,8,25,26.2,42
11/03/2022,8.1,25,26.1,42
12/03/2022,8.4,25,25.9,42
13/03/2022,7.1,25,25.9,42
14/03/2022,9,25,25.7,42
15/03/2022,9.2,25,25.5,42
16/03/2022,9.6,25,22.2,42
17/03/2022,9.2,25,24,42
18/03/2022,9.2,25,23.5,42
19/03/2022,10.8,25,23.6,42
20/03/2022,8.1,25,24.1,42
21/03/2022,8.3,25,24.8,42
22/03/2022,9,25,20.2,42
23/03/2022,7.7,25,21.6,42
24/03/2022,7.4,25,22.7,42
25/03/2022,9.2,25,23.1,42
26/03/2022,6.2,25,24.2,42
27/03/2022,7.8,25,24.1,42
28/03/2022,9.4,25,23.9,42
29/03/2022,9.9,25,23.6,42
30/03/2022,9.8,25,23.5,42
31/03/2022,8.9,25,23.5,42
1/04/2022,8.8,25,23.4,42
2/04/2022,8.4,25,23.2,42
3/04/2022,8.3,25,23.2,42
4/04/2022,6.8,25,23.1,42
5/04/2022,8.5,25,23,42
6/04/2022,7.3,25,22.9,42
7/04/2022,7.7,25,22.7,42
8/04/2022,6.7,25,22.6,42
9/04/2022,6.8,25,22.5,42
10/04/2022,6.9,25,22.1,42
11/04/2022,7.9,25,20.6,42
12/04/2022,7.3,25,21.7,42
13/04/2022,8.4,25,20.3,42
14/04/2022,7.1,25,21.7,42
15/04/2022,8.2,25,21.8,42
16/04/2022,7.5,25,20.7,42
17/04/2022,7.5,25,21.6,42
18/04/2022,8.2,25,21.1,42
19/04/2022,7,25,21.4,42
20/04/2022,6.7,25,21.3,42
21/04/2022,7.5,25,21.1,42
22/04/2022,8.3,25,21,42
23/04/2022,5.6,25,20.9,42
24/04/2022,3.7,25,14.1,42
25/04/2022,4.6,25,19.7,42
26/04/2022,5.9,25,20.5,42
27/04/2022,5.3,25,20.5,42
28/04/2022,5.6,25,20.4,42
29/04/2022,6.2,25,20.2,42
30/04/2022,5.5,25,19.4,42
1/05/2022,5,25,20.3,42
2/05/2022,4.6,25,20.2,42
3/05/2022,6.5,25,20.1,42
4/05/2022,6.3,25,19.8,42
5/05/2022,6.9,25,13.3,42
6/05/2022,6.3,25,19.7,42
7/05/2022,7.5,25,19.6,42
8/05/2022,5.9,25,19.6,42
9/05/2022,5.5,25,15,42
10/05/2022,4,25,19.4,42
11/05/2022,4,25,19.3,42
12/05/2022,4.3,25,18.8,42
13/05/2022,4.5,25,19.1,42
14/05/2022,4.5,25,19.1,42
15/05/2022,5.6,25,19,42
16/05/2022,5.4,25,18.9,42
17/05/2022,6.1,25,18.8,42
18/05/2022,4.8,25,18.7,42
19/05/2022,4.2,25,18.5,42
20/05/2022,4.4,25,18.6,42
21/05/2022,5.2,25,18.5,42
22/05/2022,4.8,25,18.4,42
23/05/2022,5,25,18.3,42
24/05/2022,4.1,25,18.2,42
25/05/2022,4.8,25,18.2,42
26/05/2022,4.8,25,18.1,42
27/05/2022,5.1,25,18.1,42
28/05/2022,5,25,18,42
29/05/2022,4.7,25,18,42
30/05/2022,4.8,25,17.9,42
31/05/2022,3.3,25,16.2,42
1/06/2022,2.1,25,11.6,42
2/06/2022,2.3,25,16.1,42
3/06/2022,3.1,25,13.5,42
4/06/2022,3.5,25,16.9,42
5/06/2022,4.1,25,12.2,42
6/06/2022,4.6,25,15.9,42
7/06/2022,4.8,25,13.3,42
8/06/2022,5.6,25,16.3,42
9/06/2022,5.7,25,17.5,42
10/06/2022,6.5,25,17.5,42
11/06/2022,6.1,25,17.2,42
12/06/2022,3.6,25,17.4,42
13/06/2022,4.9,25,17.4,42
14/06/2022,4,25,17.4,42
15/06/2022,5.1,25,17.4,42
16/06/2022,6.1,25,17.4,42
17/06/2022,6.6,25,17.4,42
18/06/2022,4.6,25,17.4,42
19/06/2022,4.4,25,17.3,42
20/06/2022,3.9,25,16.1,42
21/06/2022,5.6,25,16.8,42
22/06/2022,5.2,25,17.4,42
23/06/2022,5.5,25,17.4,42
24/06/2022,4.7,25,17.4,42
25/06/2022,5.1,25,15.8,42
26/06/2022,5.8,25,16.8,42
27/06/2022,6.4,25,11.5,42
28/06/2022,5.4,25,8,42
29/06/2022,5,25,13.3,42
30/06/2022,5.1,25,10.6,42
1/07/2022,3.8,25,8.5,42
2/07/2022,4.9,25,17.4,42
3/07/2022,4.9,25,17.6,42
4/07/2022,6.3,25,17.6,42
5/07/2022,4.6,25,17.5,42
6/07/2022,5.1,25,17.7,42
7/07/2022,6.4,25,17.7,42
8/07/2022,4.8,25,17.8,42
9/07/2022,4.9,25,17.8,42
10/07/2022,4.6,25,17.8,42
11/07/2022,4.5,25,17.9,42
12/07/2022,6.1,25,17.9,42
13/07/2022,5.4,25,18,42
14/07/2022,6.1,25,18,42
15/07/2022,4.5,25,18,42
16/07/2022,4.4,25,18.2,42
17/07/2022,4.8,25,18.2,42
18/07/2022,5.7,25,18.3,42
19/07/2022,4.7,25,18.4,42
20/07/2022,6.5,25,18.4,42
21/07/2022,7.1,25,18.5,42
22/07/2022,4.1,25,18.5,42
23/07/2022,5.6,25,18.6,42
24/07/2022,4,25,18.7,42
25/07/2022,4.5,25,18.8,42
26/07/2022,5.9,25,18.8,42
27/07/2022,5.7,25,18.9,42
28/07/2022,5.9,25,19,42
29/07/2022,5.4,25,19,42
30/07/2022,4.2,25,19.1,42
31/07/2022,5.1,25,18.7,42
1/08/2022,5.1,25,19.3,42
2/08/2022,5.1,25,19.4,42
3/08/2022,4.7,25,19.4,42
4/08/2022,5.9,25,19.5,42
5/08/2022,4.8,25,19.4,42
6/08/2022,6.6,25,19.3,42
7/08/2022,7.1,25,19.7,42
8/08/2022,4.4,25,19.9,42
9/08/2022,6.5,25,20,42
10/08/2022,5,25,19.8,42
11/08/2022,3.6,25,20.1,42
12/08/2022,4.8,25,19.6,42
13/08/2022,5.6,25,20.4,42
14/08/2022,6.1,25,20.5,42
15/08/2022,8.5,25,20.6,42
16/08/2022,6.6,25,20.7,42
17/08/2022,7.1,25,20.7,42
18/08/2022,6.6,25,20.9,42
19/08/2022,5.6,25,21,42
20/08/2022,8,25,21,42
21/08/2022,6.2,25,21.1,42
22/08/2022,7.3,25,21.3,42
23/08/2022,8.4,25,21.4,42
24/08/2022,7.5,25,21.4,42
25/08/2022,6.6,25,21.5,42
26/08/2022,6.3,25,21.6,42
27/08/2022,5.8,25,21.8,42
28/08/2022,5.6,25,21.9,42
29/08/2022,9.9,25,20.7,42
30/08/2022,5.1,25,21.4,42
31/08/2022,7,25,8.4,42
1/09/2022,4.8,25,16.8,42
2/09/2022,6.4,25,22.4,42
3/09/2022,7.6,25,22.2,42
4/09/2022,5.7,25,22.9,42
5/09/2022,6.3,25,23,42
6/09/2022,5.5,25,22.9,42
7/09/2022,6.9,25,22,42
8/09/2022,5.5,25,22.5,42
9/09/2022,5.9,25,23.4,42
10/09/2022,5.2,25,23.5,42
11/09/2022,6,25,21.6,42
12/09/2022,7.3,25,23.8,42
13/09/2022,7.3,25,23.9,42
14/09/2022,7.5,25,24,42
15/09/2022,6.8,25,24.1,42
16/09/2022,6.3,25,24.2,42
17/09/2022,7.5,25,24.3,42
18/09/2022,7.6,25,24.1,42
19/09/2022,9.8,25,24.1,42
20/09/2022,6.8,25,22.8,42
21/09/2022,7.2,25,24.7,42
22/09/2022,7.2,25,24.9,42
23/09/2022,9.1,25,24.9,42
24/09/2022,9.7,25,25.1,42
25/09/2022,5.8,25,25.2,42
26/09/2022,6.9,25,25.3,42
27/09/2022,6,25,11.1,42
28/09/2022,7.9,25,12.4,42
29/09/2022,6.6,25,25.5,42
30/09/2022,8.3,25,24.9,42
1/10/2022,5.1,25,13.7,42
2/10/2022,6.3,25,18.4,42
3/10/2022,7.3,25,24.6,42
4/10/2022,5.1,25,23,42
5/10/2022,5.3,25,23.4,42
6/10/2022,9.3,25,26.7,42
7/10/2022,8.7,25,21.4,42
8/10/2022,11.2,25,26.8,42
9/10/2022,8.9,25,27.1,42
10/10/2022,8.6,25,27.2,42
11/10/2022,9.1,25,27.3,42
12/10/2022,9,25,27.4,42
13/10/2022,7.6,25,26.9,42
14/10/2022,6.8,25,27.1,42
15/10/2022,9,25,25.3,42
16/10/2022,8,25,19.4,42
17/10/2022,8.1,25,21.9,42
18/10/2022,8.4,25,24.7,42
19/10/2022,7.2,25,28,42
20/10/2022,8.6,25,27.9,42
21/10/2022,9.6,25,28.2,42
22/10/2022,11,25,28.2,42
23/10/2022,9.5,25,28.3,42
24/10/2022,10.3,25,28.4,42
25/10/2022,9.1,25,26.3,42
26/10/2022,11.7,25,27.6,42
27/10/2022,9.4,25,25,42
28/10/2022,9.1,25,27.9,42
29/10/2022,8.6,25,15.3,42
30/10/2022,10.1,25,21,42
31/10/2022,11.4,25,27.6,42
1/11/2022,8.4,25,28.8,42
2/11/2022,10,25,28.8,42
3/11/2022,11.2,25,28.5,42
4/11/2022,10.6,25,28.2,42
5/11/2022,9.3,25,29,42
6/11/2022,11.2,25,29.1,42
7/11/2022,9.9,25,29.1,42
8/11/2022,10.1,25,29.2,42
9/11/2022,8.3,25,23.1,42
10/11/2022,10.1,25,26.2,42
11/11/2022,10.2,25,25,42
12/11/2022,8.9,25,23.8,42
13/11/2022,10.6,25,22,42
14/11/2022,10.7,25,26.1,42
15/11/2022,8.1,25,27.1,42
16/11/2022,6.9,25,14.7,42
17/11/2022,8.4,25,15.8,42
18/11/2022,8.2,25,29.7,42
19/11/2022,9,25,27.1,42
20/11/2022,7.5,25,13.9,42
21/11/2022,8.1,25,13.1,42
22/11/2022,7.3,25,19.1,42
23/11/2022,5,25,25.5,42
24/11/2022,5.2,25,28.8,42
25/11/2022,7.2,25,29.9,42
26/11/2022,7,25,23.6,42
27/11/2022,5.6,25,17.4,42
28/11/2022,7.7,25,19.9,42
29/11/2022,9.2,25,29.8,42
30/11/2022,10.7,25,30,42
1/12/2022,12.6,25,30,42
2/12/2022,12.7,25,30,42
3/12/2022,10.9,25,29.8,42
4/12/2022,10.3,25,30,42
5/12/2022,10.6,25,30,42
6/12/2022,11.2,25,30,42
7/12/2022,14,25,29.4,42
8/12/2022,14.3,25,29.6,42
9/12/2022,13,25,30,42
10/12/2022,11.1,25,29.8,42
11/12/2022,11.7,25,30.1,42
12/12/2022,11.9,25,29.7,42
13/12/2022,10.3,25,30.1,42
14/12/2022,12.5,25,28.6,42
15/12/2022,8.8,25,19,42
16/12/2022,6.8,25,28.8,42
17/12/2022,9,25,14.6,42
18/12/2022,6.9,25,16.2,42
19/12/2022,5.7,25,28.6,42
20/12/2022,7,25,26.3,42
21/12/2022,6.3,25,27.1,42
22/12/2022,6.4,25,22.8,42
23/12/2022,6.3,25,19.9,42
24/12/2022,6.3,25,6.4,42
25/12/2022,6.9,25,5,42
26/12/2022,8.8,25,24.6,42
27/12/2022,10.1,25,14.7,42
28/12/2022,6.5,25,16.5,42
29/12/2022,7.3,25,17.6,42
30/12/2022,7.1,25,20.4,42
31/12/2022,7.7,25,25.1,42
1/01/2023,9.6,25,24,42
2/01/2023,10.5,25,23.6,42
3/01/2023,8,25,19.4,42
4/01/2023,5.9,25,25.7,42
5/01/2023,4.3,25,15.3,42
6/01/2023,5.4,25,10,42
7/01/2023,6.7,25,25.4,42
8/01/2023,9.3,25,21.4,42
9/01/2023,4.7,25,29.4,42
10/01/2023,6.1,25,28.8,42
11/01/2023,6,25,28.3,42
12/01/2023,10.3,25,28.8,42
13/01/2023,7.5,25,17.7,42
14/01/2023,9.3,25,29.9,42
15/01/2023,9.2,25,28,42
16/01/2023,7.7,25,25.6,42
17/01/2023,8.9,25,27.6,42
18/01/2023,9.2,25,29.4,42
19/01/2023,8.4,25,29.9,42
20/01/2023,7.2,25,29.9,42
21/01/2023,8.6,25,29.6,42
22/01/2023,7.3,25,29.9,42
23/01/2023,8.2,25,29.7,42
24/01/2023,7.2,25,26.6,42
25/01/2023,8.1,25,10.5,42
26/01/2023,8.7,25,25.2,42
27/01/2023,6.9,25,29.1,42
28/01/2023,5.3,25,26.2,42
29/01/2023,6.1,25,26,42
30/01/2023,4.6,25,20.7,42
31/01/2023,6.4,25,26,42
1/02/2023,5.1,25,15.4,42
2/02/2023,7.1,25,19.9,42
3/02/2023,8.2,25,29.4,42
4/02/2023,8.9,25,29.3,42
5/02/2023,7.6,25,29.3,42
6/02/2023,6.6,25,29,42
7/02/2023,7.3,25,24.9,42
8/02/2023,7.7,25,25.7,42
9/02/2023,8,25,29.1,42
10/02/2023,7.5,25,28.6,42
11/02/2023,8.3,25,27.4,42
12/02/2023,10,25,28.6,42
13/02/2023,10,25,28.8,42
14/02/2023,7.5,25,28.5,42
15/02/2023,9.1,25,28.7,42
16/02/2023,7.9,25,28.5,42
17/02/2023,9,25,20.8,42
18/02/2023,5.6,25,17.5,42
19/02/2023,9.6,25,17.6,42
20/02/2023,8,25,22.4,42
21/02/2023,7.1,25,19,42
22/02/2023,8.2,25,23.9,42
23/02/2023,7.5,25,26,42
24/02/2023,6.1,25,27.4,42
25/02/2023,6.6,25,25.2,42
26/02/2023,8.8,25,21.8,42
27/02/2023,8.9,25,19.9,42
28/02/2023,9.3,25,18.3,42
1/03/2023,8.4,25,11.4,42
2/03/2023,7.9,25,2.9,42
3/03/2023,8.5,25,8,42
4/03/2023,11.9,25,9.5,42
5/03/2023,9.1,25,22.8,42
6/03/2023,10.1,25,19.4,42
7/03/2023,8.5,25,26.3,42
8/03/2023,7.4,25,26.2,42
9/03/2023,6.3,25,25.1,42
10/03/2023,6,25,26.5,42
11/03/2023,7.4,25,26.5,42
12/03/2023,8.7,25,26.3,42
13/03/2023,9.9,25,26.2,42
14/03/2023,8,25,26.1,42
15/03/2023,8.8,25,26,42
16/03/2023,8.4,25,25.9,42
17/03/2023,9.7,25,25.8,42
18/03/2023,7.4,25,25.4,42
19/03/2023,9,25,24,42
20/03/2023,9.5,25,24.3,42
21/03/2023,7.8,25,23.5,42
22/03/2023,7.7,25,21.4,42
